Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount,AcceptedAnswerId
"66594","2020-01-16 16:03:43","11","15331","<machine-learning><deep-learning><keras><lstm><stacked-lstm>","2","6","66602"
"66595","2020-01-16 16:52:06","2","45","<time-series><probability><distribution>","1","","66604"
"66597","2020-01-16 17:22:38","1","58","<machine-learning><regression><cnn>","1","",""
"66599","2020-01-16 19:12:54","4","84","<python><neural-network><deep-learning><keras><prediction>","1","",""
"66610","2020-01-17 05:04:00","1","36","<machine-learning><neural-network><backpropagation>","2","","66611"
"66613","2020-01-17 06:12:37","1","159","<machine-learning><statistics><supervised-learning><learning>","1","","66618"
"66615","2020-01-17 07:44:31","3","6986","<machine-learning><keras><dataset><image-classification>","1","1",""
"66616","2020-01-17 07:57:04","2","94","<machine-learning><neural-network><deep-learning><dataset><cross-validation>","1","","66678"
"66619","2020-01-17 08:14:23","1","32","<python><scikit-learn><dataset><linear-regression><visualization>","0","",""
"66620","2020-01-17 08:18:18","2","202","<machine-learning><python><nlp><data-science-model>","1","",""
"66622","2020-01-17 08:25:43","1","45","<k-nn>","1","",""
"66625","2020-01-17 09:30:12","1","63","<machine-learning><python><deep-learning><image-classification><preprocessing>","0","",""
"66627","2020-01-17 09:39:38","0","269","<machine-learning><boosting><ensemble><natural-gradient-boosting><ngboost>","1","","66636"
"66629","2020-01-17 10:11:00","2","226","<machine-learning><python><nlp><data-science-model><regex>","1","","66689"
"66632","2020-01-17 10:32:17","2","84","<machine-learning><python><classification><text>","1","",""
"66635","2020-01-17 11:43:03","3","95","<neural-network><regression><ensemble><multi-output>","1","",""
"66638","2020-01-17 12:23:42","5","4067","<nlp><ocr>","1","1","66885"
"66640","2020-01-17 13:01:06","2","66","<machine-learning><python><scikit-learn><pandas>","1","","66653"
"66643","2020-01-17 14:11:35","1","9","<usecase>","0","",""
"66644","2020-01-17 14:41:24","4","39","<predictive-modeling><gaussian>","1","","66656"
"66646","2020-01-17 15:45:58","3","486","<statistics><image-recognition><probability><distribution>","1","",""
"66648","2020-01-17 17:33:51","3","676","<machine-learning><neural-network><loss-function><gradient-descent><backpropagation>","1","","66650"
"66649","2020-01-17 18:29:02","1","27","<python><forecasting>","1","",""
"66651","2020-01-17 19:02:07","13","1316","<predictive-modeling><algorithms>","5","6",""
"66657","2020-01-17 21:30:28","2","41","<machine-learning><feature-engineering><auc>","2","",""
"66660","2020-01-17 23:18:46","4","32","<rnn><gan>","1","",""
"66662","2020-01-18 01:12:39","3","3935","<machine-learning><linear-regression>","2","1",""
"66673","2020-01-18 13:46:20","1","14","<python><rnn><scipy>","0","",""
"66679","2020-01-18 14:41:53","1","47","<keras><image-classification><overfitting><python-3.x>","0","",""
"66682","2020-01-18 19:12:33","1","52","<keras><time-series><lstm>","1","","66719"
"66683","2020-01-18 20:11:59","1","939","<tensorflow><object-detection>","1","",""
"66685","2020-01-18 23:56:27","2","48","<machine-learning><nlp><named-entity-recognition>","2","",""
"66691","2020-01-19 03:01:03","2","59","<python><pandas><anaconda><statsmodels>","0","1",""
"66693","2020-01-19 04:35:36","2","178","<multiclass-classification><evaluation><class-imbalance><sampling><metric>","1","",""
"66694","2020-01-19 04:55:44","0","203","<pyspark><csv>","1","",""
"66697","2020-01-19 09:13:23","3","1888","<machine-learning><deep-learning><cross-validation><unsupervised-learning><gan>","2","","66701"
"66702","2020-01-19 12:55:33","2","464","<python><scikit-learn><clustering><k-means><tsne>","1","",""
"66703","2020-01-19 13:17:57","5","80","<neural-network><deep-learning>","3","",""
"66704","2020-01-19 14:13:45","1","49","<dataset><predictive-modeling><probability><distribution>","0","",""
"66705","2020-01-19 14:29:54","0","5282","<scikit-learn><nlp><tfidf>","1","","66733"
"66706","2020-01-19 14:38:34","1","44","<nlp><naive-bayes-classifier>","1","","66728"
"66707","2020-01-19 15:22:32","1","48","<machine-learning><gradient-descent>","1","",""
"66710","2020-01-19 15:55:17","1","129","<python><pandas><excel>","1","","66711"
"66712","2020-01-19 16:15:57","2","1549","<machine-learning><linear-regression><mse><rmse>","2","","66730"
"66715","2020-01-19 17:43:10","2","60","<pandas><data><data-cleaning><bigdata><text>","1","",""
"66716","2020-01-19 18:35:24","0","165","<optimization><career><linear-programming>","1","","66717"
"66720","2020-01-19 19:12:05","1","137","<nlp><cosine-distance>","1","","66807"
"66723","2020-01-19 20:19:55","2","149","<neural-network><lstm><rnn>","2","",""
"66729","2020-01-20 00:31:03","5","3012","<svm><model-selection><perceptron>","1","1",""
"66731","2020-01-20 01:11:11","3","41","<machine-learning>","1","","67772"
"66732","2020-01-20 02:43:37","5","536","<machine-learning><xgboost>","4","1",""
"66737","2020-01-20 06:39:08","1","74","<r><cross-validation><glm>","0","",""
"66740","2020-01-20 08:24:06","0","58","<dataset><data><distribution>","1","1",""
"66741","2020-01-20 09:02:39","1","186","<machine-learning><time-series>","1","",""
"66744","2020-01-20 09:23:52","2","170","<machine-learning><neural-network><graphs><embeddings>","1","",""
"66745","2020-01-20 09:29:59","0","52","<machine-learning>","1","",""
"66748","2020-01-20 10:28:54","1","16865","<tensorflow>","4","","66752"
"66753","2020-01-20 11:04:27","3","1114","<clustering><k-means><model-selection><bayesian>","2","",""
"66759","2020-01-20 12:31:05","1","55","<classification><clustering><reinforcement-learning>","1","","66769"
"66762","2020-01-20 12:55:24","3","131","<python><optimization>","3","","66976"
"66763","2020-01-20 12:56:33","2","51","<regression>","1","",""
"66764","2020-01-20 13:15:15","1","381","<scikit-learn><regression><decision-trees>","1","","66766"
"66767","2020-01-20 13:52:35","1","64","<python><time-series><dataset>","0","",""
"66773","2020-01-20 15:30:20","1","34","<regression><statistics>","1","",""
"66774","2020-01-20 16:50:04","1","48","<machine-learning><deep-learning><dataset><anomaly-detection>","1","","68012"
"66779","2020-01-20 17:25:03","1","75","<overfitting><generalization><auc>","2","",""
"66781","2020-01-20 18:20:18","2","716","<machine-learning><data-mining><dataset><data><data-cleaning>","1","","68921"
"66783","2020-01-20 20:05:35","2","1522","<python><logistic-regression>","0","",""
"66786","2020-01-20 22:00:44","2","5900","<nlp><rnn><bert>","1","2","66788"
"66787","2020-01-20 22:32:49","2","443","<python><explainable-ai>","2","",""
"66790","2020-01-21 02:00:31","2","18","<nlp><tools><pipelines><corpus>","0","1",""
"66791","2020-01-21 03:18:35","1","68","<machine-learning><neural-network><lstm><rnn>","2","","66818"
"66792","2020-01-21 03:40:54","2","40","<logistic-regression>","1","",""
"66794","2020-01-21 05:14:06","3","410","<machine-learning><python><data-mining><clustering><unsupervised-learning>","1","1",""
"66796","2020-01-21 05:41:45","2","42","<reinforcement-learning><actor-critic><keras-rl><discounted-reward>","0","",""
"66801","2020-01-21 07:50:29","6","2283","<scikit-learn><feature-selection><random-forest>","2","2","66804"
"66802","2020-01-21 08:26:03","3","1036","<machine-learning><svm><cross-validation><dimensionality-reduction>","3","1",""
"66810","2020-01-21 09:38:21","3","387","<keras><tensorflow><metric><finite-precision>","0","",""
"66811","2020-01-21 09:47:55","1","132","<keras><lstm><rnn><gru>","1","","66815"
"66812","2020-01-21 09:58:58","0","246","<python><pandas><data-cleaning><dataframe>","1","",""
"66817","2020-01-21 10:39:58","5","1079","<scikit-learn><predictive-modeling><prediction><predict>","1","1",""
"66820","2020-01-21 11:36:00","4","3568","<dataset><recommender-system><software-recommendation>","2","2","66823"
"66824","2020-01-21 13:14:21","1","195","<random-forest><cross-validation><hyperparameter><hyperparameter-tuning>","0","1",""
"66825","2020-01-21 13:19:59","0","1058","<python><random-forest>","1","","66828"
"66832","2020-01-21 14:27:09","2","55","<scoring>","2","",""
"66837","2020-01-21 15:28:38","0","352","<machine-learning>","1","",""
"66839","2020-01-21 17:20:39","1","67","<machine-learning><dataset><machine-learning-model>","1","","66844"
"66846","2020-01-21 19:59:41","2","21","<nlp>","1","",""
"66848","2020-01-21 22:39:47","2","52","<deep-learning><nlp><word-embeddings><embeddings>","1","",""
"66850","2020-01-22 00:09:23","3","48","<machine-learning><cnn><pytorch><image>","1","",""
"66858","2020-01-22 07:18:47","-1","99","<python><pandas><dataframe><python-3.x>","2","",""
"66866","2020-01-22 10:17:04","0","69","<machine-learning><nlp><data-mining><dataset><training>","1","1",""
"66869","2020-01-22 11:05:33","1","316","<keras><scikit-learn><cnn><class-imbalance>","1","",""
"66870","2020-01-22 11:23:58","1","15","<scikit-learn><unsupervised-learning><anomaly-detection><csv>","0","",""
"66876","2020-01-22 13:57:45","3","82","<time-series><model-selection>","2","1",""
"66880","2020-01-22 15:01:31","2","1090","<jupyter>","2","",""
"66882","2020-01-22 15:15:33","1","48","<machine-learning><statistics><scoring>","0","",""
"66889","2020-01-22 17:18:18","3","47","<machine-learning><data><data-science-model>","1","",""
"66891","2020-01-22 17:53:44","3","88","<machine-learning><random-forest><decision-trees><cart>","1","","66910"
"66892","2020-01-22 18:19:26","2","729","<machine-learning><data-mining><clustering><unsupervised-learning><k-means>","2","","66898"
"66893","2020-01-22 19:09:34","1","64","<machine-learning><feature-selection><feature-extraction>","2","",""
"66899","2020-01-22 20:30:15","2","47","<machine-learning><neural-network><pytorch><dimensionality-reduction><encoding>","1","",""
"66901","2020-01-22 21:06:15","1","60","<regression>","1","","66904"
"66902","2020-01-22 21:35:30","3","1132","<lightgbm>","1","","89151"
"66903","2020-01-22 21:52:06","2","83","<neural-network><rnn><generative-models><text-generation>","1","",""
"66905","2020-01-22 22:14:25","3","404","<machine-learning><data-mining><clustering><unsupervised-learning><k-means>","1","",""
"66907","2020-01-22 22:51:34","2","57","<random-forest><anomaly-detection><outlier>","1","",""
"66912","2020-01-23 05:39:27","4","793","<neural-network><deep-learning><keras><tensorflow>","0","",""
"66913","2020-01-23 06:05:27","15","1320","<neural-network><deep-learning><nlp><attention-mechanism>","3","3","67188"
"66919","2020-01-23 08:18:01","3","288","<python><logistic-regression><matplotlib>","1","1",""
"66926","2020-01-23 11:01:03","0","103","<deep-learning><cnn>","0","",""
"66927","2020-01-23 12:26:23","2","40","<machine-learning><unsupervised-learning>","1","",""
"66929","2020-01-23 13:00:38","2","100","<regression><linear-regression><multivariate-distribution>","2","",""
"66930","2020-01-23 13:18:39","1","266","<machine-learning><training><evaluation><data-leakage>","1","2","66936"
"66931","2020-01-23 13:28:40","1","100","<machine-learning><scikit-learn><linear-regression>","0","",""
"66934","2020-01-23 15:31:49","1","14","<deep-learning>","0","",""
"66935","2020-01-23 15:34:02","1","792","<explainable-ai>","1","","66937"
"66939","2020-01-23 16:33:48","3","66","<clustering><dimensionality-reduction><data-analysis><k-nn>","2","",""
"66940","2020-01-23 16:42:56","1","33","<computer-vision><ocr><similar-documents><information-extraction>","0","",""
"66944","2020-01-23 17:50:58","4","1259","<neural-network><deep-learning><keras><activation-function><weight-initialization>","1","1",""
"66948","2020-01-23 20:21:48","2","59","<machine-learning><scikit-learn><random-forest>","1","",""
"66949","2020-01-23 20:23:44","-1","33","<machine-learning><r>","1","","66980"
"66952","2020-01-23 21:32:57","3","358","<deep-learning><tensorflow>","1","1","66960"
"66953","2020-01-23 22:29:43","3","101","<statistics><visualization>","1","",""
"66954","2020-01-23 22:38:30","3","69","<machine-learning><nlp><r>","1","1",""
"66955","2020-01-23 22:45:11","4","1066","<deep-learning><perceptron><linear-algebra>","2","1","81765"
"66962","2020-01-24 01:58:40","1","36","<r>","0","",""
"66963","2020-01-24 04:42:29","3","75","<machine-learning><neural-network><deep-learning><dataset><data>","1","1",""
"66965","2020-01-24 05:14:57","2","938","<python><r><data><numpy><simulation>","2","",""
"66971","2020-01-24 09:19:35","-1","33","<machine-learning><python><dataset><data-science-model><supervised-learning>","1","",""
"66972","2020-01-24 10:14:48","2","292","<machine-learning><nlp><unsupervised-learning><supervised-learning><similar-documents>","2","",""
"66973","2020-01-24 10:41:15","2","69","<python><random-forest><cross-validation><python-3.x><gridsearchcv>","1","","66975"
"66977","2020-01-24 11:26:18","1","24","<neural-network><classification>","0","",""
"66978","2020-01-24 11:31:43","0","40","<cnn>","1","","66983"
"66979","2020-01-24 11:38:41","4","297","<machine-learning><python><random-forest><python-3.x><gridsearchcv>","2","",""
"66981","2020-01-24 11:57:25","0","705","<python><keras><mlflow>","1","","67975"
"66990","2020-01-24 15:21:38","2","1894","<machine-learning><python><classification><clustering><predictive-modeling>","2","",""
"66992","2020-01-24 15:32:37","0","6854","<machine-learning><xgboost><jupyter>","2","",""
"66998","2020-01-24 16:32:43","1","27","<machine-learning><statistics><probability>","1","1",""
"66999","2020-01-24 16:43:38","1","80","<python><random-forest><training><python-3.x><gridsearchcv>","2","",""
"67001","2020-01-24 17:15:28","3","829","<classification><class-imbalance>","1","2","67251"
"67009","2020-01-24 18:30:21","3","10233","<python><jupyter>","2","","67023"
"67017","2020-01-24 19:49:20","1","22","<training><data-augmentation><faster-rcnn>","0","",""
"67019","2020-01-24 20:08:01","1","239","<dataframe><clustering>","0","",""
"67020","2020-01-24 20:17:03","5","204","<data-mining><clustering><unsupervised-learning><k-means><pca>","1","",""
"67024","2020-01-24 21:46:54","1","166","<r><weighted-data><data-wrangling>","0","",""
"67025","2020-01-24 22:07:16","2","28","<r><machine-learning-model><prediction><class-imbalance><sampling>","1","",""
"67031","2020-01-25 02:32:48","3","1333","<neural-network><keras><tensorflow><cnn><image-recognition>","2","",""
"67032","2020-01-25 04:59:13","1","19","<deep-learning><cnn>","0","",""
